Voyager1
     1.000000    0.004983
     0.946214    0.012888
     0.892352    0.019983
     0.838414    0.026266
     0.784400    0.031739
     0.730310    0.036401
     0.676144    0.040252
     0.621902    0.043293
     0.567585    0.045522
     0.562179    0.045522
     0.513533    0.045522
     0.459481    0.045522
     0.391916    0.045522
     0.324351    0.045522
     0.270299    0.045522
     0.221652    0.045522
     0.216247    0.045522
     0.188464    0.043901
     0.160898    0.041198
     0.133547    0.037414
     0.106413    0.032550
     0.079496    0.026604
     0.052794    0.019577
     0.026308    0.011470
     0.011828    0.007508
     0.003217    0.004637
     0.001102    0.003731
     0.000039    0.002281
     0.000039    0.000929
     0.000039   -0.000422
     0.001555   -0.002161
     0.004426   -0.003219
     0.013490   -0.005787
     0.026403   -0.008935
     0.052956   -0.016367
     0.079698   -0.022718
     0.106630   -0.027988
     0.133750   -0.032177
     0.161060   -0.035285
     0.188559   -0.037312
     0.216247   -0.038258
     0.221652   -0.038258
     0.270299   -0.038258
     0.351377   -0.038258
     0.445968   -0.038258
     0.540559   -0.038258
     0.621636   -0.038258
     0.670283   -0.038258
     0.675688   -0.038258
     0.716564   -0.035887
     0.757344   -0.032745
     0.798027   -0.028833
     0.838614   -0.024151
     0.879105   -0.018698
     0.919500   -0.012476
     0.959798   -0.005483
     1.000000    0.002281
