pp12
     0.999964   -0.028410
     0.999544   -0.026471
     0.998778   -0.024669
     0.997663   -0.022866
     0.996244   -0.021180
     0.994576   -0.019757
     0.992706   -0.018689
     0.988433   -0.017118
     0.980756   -0.014575
     0.971299   -0.011790
     0.959991   -0.008712
     0.947019   -0.005172
     0.932218   -0.001034
     0.915315    0.003571
     0.896512    0.008411
     0.876519    0.013336
     0.856001    0.018176
     0.835209    0.022833
     0.814204    0.027291
     0.793094    0.031527
     0.771922    0.035528
     0.750687    0.039295
     0.729407    0.042825
     0.708089    0.046116
     0.686731    0.049167
     0.665340    0.051979
     0.643921    0.054551
     0.622473    0.056882
     0.601000    0.058972
     0.579506    0.060821
     0.557989    0.062428
     0.536457    0.063795
     0.514915    0.064920
     0.493360    0.065802
     0.471793    0.066442
     0.450221    0.066841
     0.428647    0.066997
     0.407073    0.066912
     0.385500    0.066584
     0.363932    0.066014
     0.342373    0.065203
     0.320828    0.064150
     0.299294    0.062854
     0.277775    0.061317
     0.256284    0.059540
     0.234822    0.057522
     0.213405    0.055266
     0.192069    0.052778
     0.170850    0.050062
     0.149891    0.047143
     0.129486    0.044076
     0.109866    0.040913
     0.091709    0.037803
     0.076087    0.034987
     0.062994    0.032519
     0.051811    0.030326
     0.042250    0.028396
     0.034353    0.026772
     0.027934    0.025438
     0.022661    0.024332
     0.018241    0.023316
     0.014518    0.021949
     0.011359    0.020206
     0.008672    0.018189
     0.006404    0.015968
     0.004519    0.013599
     0.002991    0.011124
     0.001797    0.008582
     0.000920    0.006005
     0.000340    0.003424
     0.000041    0.000864
     0.000006   -0.001674
     0.000231   -0.004230
     0.000727   -0.006786
     0.001499   -0.009315
     0.002553   -0.011788
     0.003893   -0.014174
     0.005521   -0.016444
     0.007436   -0.018563
     0.009640   -0.020494
     0.012129   -0.022201
     0.014903   -0.023638
     0.017962   -0.024754
     0.021306   -0.025497
     0.024950   -0.025769
     0.028919   -0.025430
     0.033366   -0.024601
     0.038495   -0.023441
     0.044581   -0.021928
     0.052036   -0.020094
     0.061349   -0.017905
     0.072851   -0.015329
     0.086361   -0.012431
     0.101757   -0.009241
     0.119338   -0.005751
     0.138740   -0.002109
     0.159037    0.001474
     0.179816    0.004906
     0.200890    0.008143
     0.222106    0.011154
     0.243403    0.013929
     0.264754    0.016462
     0.286142    0.018751
     0.307562    0.020795
     0.329008    0.022595
     0.350471    0.024148
     0.371950    0.025454
     0.393443    0.026514
     0.414944    0.027327
     0.436458    0.027893
     0.457979    0.028213
     0.479497    0.028286
     0.501018    0.028111
     0.522537    0.027691
     0.544045    0.027023
     0.565543    0.026109
     0.587031    0.024947
     0.608505    0.023539
     0.629962    0.021885
     0.651401    0.019985
     0.672813    0.017840
     0.694197    0.015449
     0.715554    0.012812
     0.736876    0.009931
     0.758159    0.006807
     0.779396    0.003440
     0.800566   -0.000165
     0.821650   -0.004005
     0.842576   -0.008062
     0.863194   -0.012302
     0.883349   -0.016683
     0.902539   -0.021063
     0.919957   -0.025222
     0.935303   -0.029058
     0.948516   -0.032473
     0.959379   -0.035316
     0.968110   -0.037618
     0.975160   -0.039561
     0.980953   -0.041265
     0.984337   -0.042186
     0.985947   -0.042463
     0.987529   -0.042553
     0.989082   -0.042455
     0.990598   -0.042178
     0.992073   -0.041724
     0.993506   -0.041060
     0.994899   -0.040143
     0.996239   -0.038954
     0.997462   -0.037554
     0.998488   -0.036028
     0.999252   -0.034446
     0.999964   -0.032543
