GOA 3
     1.000000   -0.008000
     0.990751   -0.006770
     0.976502   -0.004881
     0.961791   -0.002940
     0.946620   -0.000945
     0.931000    0.001098
     0.914953    0.003188
     0.898514    0.005319
     0.881739    0.007483
     0.864960    0.009636
     0.848372    0.011755
     0.831899    0.013848
     0.815468    0.015927
     0.799007    0.017998
     0.782445    0.020072
     0.765705    0.022157
     0.748875    0.024227
     0.732197    0.025995
     0.715534    0.027396
     0.698874    0.028443
     0.682195    0.029132
     0.665483    0.029463
     0.648651    0.029500
     0.631707    0.029500
     0.614720    0.029500
     0.597719    0.029500
     0.580716    0.029500
     0.563713    0.029500
     0.546714    0.029500
     0.529714    0.029500
     0.512710    0.029500
     0.495716    0.029500
     0.478739    0.029500
     0.461775    0.029500
     0.444815    0.029500
     0.427844    0.029500
     0.410851    0.029500
     0.393898    0.029500
     0.377008    0.029500
     0.360171    0.029500
     0.343355    0.029500
     0.326509    0.029500
     0.309571    0.029497
     0.292706    0.029480
     0.276068    0.029463
     0.259625    0.029449
     0.243278    0.029447
     0.226869    0.029460
     0.210173    0.029495
     0.193525    0.029552
     0.177594    0.029609
     0.162213    0.029644
     0.147005    0.029635
     0.131384    0.029556
     0.115052    0.029381
     0.100360    0.029180
     0.087144    0.029029
     0.074601    0.028964
     0.061841    0.029024
     0.047289    0.029312
     0.033697    0.029636
     0.024008    0.028347
     0.016894    0.025445
     0.011668    0.021860
     0.007845    0.018143
     0.005076    0.014506
     0.003099    0.011048
     0.001721    0.007819
     0.000814    0.004831
     0.000291    0.002088
     0.000075    0.000887
     0.000011    0.000224
     0.000049   -0.000380
     0.000297   -0.000758
     0.000753   -0.001034
     0.002498   -0.001752
     0.004663   -0.002308
     0.011350   -0.004056
     0.015706   -0.005158
     0.019073   -0.005994
     0.022174   -0.006753
     0.025256   -0.007498
     0.028496   -0.008273
     0.032125   -0.009133
     0.036618   -0.010188
     0.043813   -0.011865
     0.055129   -0.014502
     0.066978   -0.016173
     0.081382   -0.016331
     0.097753   -0.016333
     0.114645   -0.016333
     0.131560   -0.016333
     0.148323   -0.016333
     0.165039   -0.016333
     0.181809   -0.016333
     0.198687   -0.016333
     0.215662   -0.016333
     0.232603   -0.016333
     0.249513   -0.016333
     0.266425   -0.016333
     0.283359   -0.016333
     0.300326   -0.016333
     0.317322   -0.016333
     0.334313   -0.016333
     0.351294   -0.016333
     0.368274   -0.016333
     0.385259   -0.016333
     0.402254   -0.016333
     0.419256   -0.016333
     0.436259   -0.016333
     0.453257   -0.016333
     0.470255   -0.016333
     0.487254   -0.016333
     0.504254   -0.016333
     0.521259   -0.016333
     0.538263   -0.016333
     0.555264   -0.016333
     0.572261   -0.016333
     0.589256   -0.016333
     0.606254   -0.016333
     0.623256   -0.016333
     0.640258   -0.016333
     0.657248   -0.016333
     0.674228   -0.016333
     0.691200   -0.016333
     0.708174   -0.016333
     0.725162   -0.016333
     0.742155   -0.016333
     0.759109   -0.016333
     0.776019   -0.016333
     0.792903   -0.016333
     0.809786   -0.016333
     0.826709   -0.016333
     0.843675   -0.016333
     0.860516   -0.016333
     0.877208   -0.016333
     0.893799   -0.016333
     0.910386   -0.016333
     0.927116   -0.016333
     0.943963   -0.016333
     0.960283   -0.016333
     0.975864   -0.016333
     0.990623   -0.016333
     1.000000   -0.016333
