ARA-D2pBL 12%
     1.000000    0.003581
     0.991066    0.004987
     0.976185    0.007317
     0.959330    0.009943
     0.940464    0.012882
     0.919772    0.016114
     0.897611    0.019584
     0.874322    0.023234
     0.850187    0.027015
     0.825490    0.030877
     0.800484    0.034775
     0.775352    0.038672
     0.750214    0.042539
     0.725155    0.046348
     0.700218    0.050076
     0.675415    0.053706
     0.650748    0.057231
     0.626236    0.060639
     0.601902    0.063914
     0.577766    0.067044
     0.553837    0.070012
     0.530110    0.072804
     0.506580    0.075414
     0.483267    0.077828
     0.460198    0.080032
     0.437360    0.082013
     0.414735    0.083770
     0.392359    0.085307
     0.370340    0.086593
     0.348800    0.087548
     0.327804    0.088172
     0.306991    0.088656
     0.285214    0.089216
     0.260707    0.089946
     0.238324    0.090619
     0.219213    0.091134
     0.201971    0.091507
     0.185671    0.091742
     0.084778    0.091832
     0.076364    0.091740
     0.066706    0.091355
     0.055609    0.090478
     0.047818    0.089541
     0.042026    0.088653
     0.037355    0.087750
     0.033397    0.086594
     0.029914    0.085069
     0.026779    0.083208
     0.023927    0.081054
     0.021326    0.078641
     0.018959    0.075990
     0.016811    0.073115
     0.014867    0.070029
     0.013108    0.066769
     0.011516    0.063376
     0.010077    0.059886
     0.008782    0.056328
     0.007618    0.052726
     0.006576    0.049103
     0.005648    0.045480
     0.004821    0.041871
     0.004085    0.038296
     0.003432    0.034767
     0.002853    0.031301
     0.002349    0.027907
     0.001918    0.024586
     0.001557    0.021342
     0.001252    0.018176
     0.000985    0.015088
     0.000740    0.012082
     0.000504    0.009163
     0.000288    0.006332
     0.000119    0.003582
     0.000019    0.000899
     0.000007   -0.001736
     0.000203   -0.004339
     0.000651   -0.006928
     0.001406   -0.009466
     0.002533   -0.011891
     0.004104   -0.014128
     0.006128   -0.016150
     0.008526   -0.017985
     0.011200   -0.019669
     0.014075   -0.021222
     0.017154   -0.022656
     0.020446   -0.023980
     0.023965   -0.025213
     0.027730   -0.026356
     0.031760   -0.027414
     0.036080   -0.028395
     0.040710   -0.029308
     0.045670   -0.030164
     0.050997   -0.030959
     0.056737   -0.031687
     0.062942   -0.032343
     0.069678   -0.032923
     0.077028   -0.033428
     0.085099   -0.033849
     0.094024   -0.034177
     0.103955   -0.034402
     0.115066   -0.034518
     0.127537   -0.034518
     0.141546   -0.034518
     0.157245   -0.034518
     0.174764   -0.034518
     0.194129   -0.034518
     0.215166   -0.034518
     0.237539   -0.034518
     0.260919   -0.034518
     0.285143   -0.034518
     0.310055   -0.034518
     0.335427   -0.034518
     0.361071   -0.034518
     0.386894   -0.034518
     0.412836   -0.034518
     0.438852   -0.034518
     0.464902   -0.034518
     0.490961   -0.034518
     0.517013   -0.034518
     0.543062   -0.034518
     0.569126   -0.034518
     0.595217   -0.034518
     0.621305   -0.034518
     0.647343   -0.034518
     0.673318   -0.034518
     0.699230   -0.034518
     0.725058   -0.034518
     0.750759   -0.034518
     0.776272   -0.034518
     0.801540   -0.034518
     0.826510   -0.034518
     0.851072   -0.034518
     0.875010   -0.034518
     0.898068   -0.034518
     0.919997   -0.034518
     0.940489   -0.034518
     0.959215   -0.034518
     0.976021   -0.034518
     0.990965   -0.034518
     1.000000   -0.034518
