lb361
     1.000000    0.125972
     0.983333    0.125972
     0.966667    0.125972
     0.950000    0.125972
     0.933333    0.125972
     0.916667    0.125972
     0.900000    0.125972
     0.883333    0.125972
     0.866667    0.125972
     0.850000    0.125972
     0.833333    0.125972
     0.816667    0.125972
     0.800000    0.125972
     0.783333    0.125972
     0.766667    0.125972
     0.750000    0.125972
     0.733334    0.125972
     0.716667    0.125972
     0.700000    0.125972
     0.683334    0.125972
     0.632500    0.125972
     0.615588    0.125972
     0.598677    0.125972
     0.581765    0.125972
     0.564853    0.125972
     0.547941    0.125972
     0.531030    0.125972
     0.514118    0.125972
     0.497206    0.125972
     0.480294    0.125972
     0.463383    0.125972
     0.446471    0.125972
     0.429559    0.125972
     0.412647    0.125972
     0.395735    0.125972
     0.378824    0.125972
     0.361912    0.125972
     0.345000    0.125972
     0.328088    0.125972
     0.311177    0.125972
     0.294265    0.125972
     0.277353    0.125972
     0.260441    0.125972
     0.243529    0.125972
     0.226618    0.125972
     0.209706    0.125972
     0.192794    0.125972
     0.175882    0.125972
     0.158971    0.125972
     0.142059    0.125972
     0.125147    0.125972
     0.108235    0.125972
     0.091324    0.125972
     0.063267    0.125077
     0.051824    0.122414
     0.040951    0.118051
     0.030916    0.112091
     0.021967    0.104685
     0.014324    0.096014
     0.008175    0.086290
     0.003671    0.075753
     0.000923    0.064665
     0.000200    0.053296
     0.000050    0.051115
     0.000000    0.046755
     0.000050    0.038034
     0.000200    0.029313
     0.000300    0.016231
     0.000384    0.014251
     0.001087    0.012321
     0.004016    0.010618
     0.011282    0.009142
     0.020000    0.007752
     0.030000    0.006783
     0.040000    0.005814
     0.050000    0.004845
     0.060000    0.003876
     0.070000    0.002907
     0.080000    0.001938
     0.090000    0.000969
     0.100000    0.000000
     0.105000    0.000000
     0.122021    0.000000
     0.139043    0.000000
     0.156064    0.000000
     0.173085    0.000000
     0.190106    0.000000
     0.207128    0.000000
     0.224149    0.000000
     0.241170    0.000000
     0.258191    0.000000
     0.275213    0.000000
     0.292234    0.000000
     0.309255    0.000000
     0.326277    0.000000
     0.343298    0.000000
     0.360319    0.000000
     0.377340    0.000000
     0.394362    0.000000
     0.411383    0.000000
     0.428404    0.000000
     0.445425    0.000000
     0.462447    0.000000
     0.479468    0.000000
     0.496489    0.000000
     0.513511    0.000000
     0.530532    0.000000
     0.547553    0.000000
     0.564574    0.000000
     0.581596    0.000000
     0.598617    0.000000
     0.615638    0.000000
     0.632660    0.000000
     0.649681    0.000000
     0.666702    0.000000
     0.683723    0.000000
     0.700745    0.000000
     0.717766    0.000000
     0.734787    0.000000
     0.751809    0.000000
     0.768830    0.000000
     0.785851    0.000000
     0.802872    0.000000
     0.819894    0.000000
     0.836915    0.000000
     0.853936    0.000000
     0.870958    0.000000
     0.905000    0.000485
     0.915000    0.001454
     0.925000    0.002423
     0.935000    0.003392
     0.945000    0.004361
     0.955000    0.005330
     0.965000    0.006299
     0.975000    0.007268
     0.985000    0.008237
     1.000000    0.009690
