Eif385mod4
     1.000000    0.047422
     0.399783    0.134789
     0.199799    0.135360
     0.160000    0.135360
     0.120000    0.135360
     0.100000    0.135360
     0.075000    0.131741
     0.050000    0.120150
     0.037200    0.111537
     0.025000    0.100878
     0.012400    0.086980
     0.006200    0.076849
     0.000000    0.052419
     0.012582    0.031006
     0.025113    0.023173
     0.050153    0.013140
     0.075178    0.009095
     0.100195    0.007679
     0.148951    0.022268
     0.208392    0.045906
     0.298775    0.051600
     0.392003    0.038789
     0.499466    0.015304
     0.600208   -0.000588
     0.700188   -0.001884
     0.800161   -0.002538
     0.900125   -0.001733
     0.950104   -0.000607
     1.000077    0.002700
