ARA-D BL 12%
     1.000000    0.004203
     0.991066    0.005609
     0.976185    0.007939
     0.959330    0.010565
     0.940464    0.013504
     0.919772    0.016736
     0.897611    0.020206
     0.874322    0.023856
     0.850187    0.027637
     0.825490    0.031499
     0.800484    0.035397
     0.775352    0.039294
     0.750214    0.043161
     0.725155    0.046970
     0.700218    0.050698
     0.675415    0.054328
     0.650748    0.057853
     0.626236    0.061261
     0.601902    0.064536
     0.577766    0.067666
     0.553837    0.070634
     0.530110    0.073426
     0.506580    0.076036
     0.483267    0.078450
     0.460198    0.080654
     0.437360    0.082635
     0.414735    0.084392
     0.392359    0.085929
     0.370340    0.087215
     0.348799    0.088170
     0.327803    0.088794
     0.306990    0.089278
     0.285213    0.089838
     0.260706    0.090568
     0.238323    0.091241
     0.219212    0.091756
     0.201970    0.092129
     0.185670    0.092364
     0.169555    0.092454
     0.152726    0.092362
     0.133410    0.091977
     0.111216    0.091100
     0.095634    0.090163
     0.084051    0.089275
     0.074709    0.088372
     0.066793    0.087216
     0.059827    0.085691
     0.053556    0.083830
     0.047852    0.081676
     0.042650    0.079263
     0.037916    0.076612
     0.033620    0.073737
     0.029733    0.070651
     0.026214    0.067391
     0.023030    0.063998
     0.020153    0.060508
     0.017562    0.056950
     0.015234    0.053348
     0.013151    0.049725
     0.011294    0.046102
     0.009640    0.042493
     0.008169    0.038918
     0.006862    0.035389
     0.005705    0.031923
     0.004697    0.028529
     0.003835    0.025208
     0.003113    0.021964
     0.002503    0.018798
     0.001969    0.015710
     0.001478    0.012704
     0.001006    0.009785
     0.000575    0.006954
     0.000236    0.004204
     0.000037    0.001521
     0.000013   -0.001114
     0.000202   -0.003717
     0.000650   -0.006306
     0.001405   -0.008844
     0.002532   -0.011269
     0.004103   -0.013506
     0.006127   -0.015528
     0.008525   -0.017363
     0.011199   -0.019047
     0.014074   -0.020600
     0.017153   -0.022034
     0.020445   -0.023358
     0.023964   -0.024591
     0.027729   -0.025734
     0.031759   -0.026792
     0.036079   -0.027773
     0.040709   -0.028686
     0.045669   -0.029542
     0.050996   -0.030337
     0.056736   -0.031065
     0.062941   -0.031721
     0.069677   -0.032301
     0.077027   -0.032806
     0.085098   -0.033227
     0.094023   -0.033555
     0.103954   -0.033780
     0.115065   -0.033896
     0.127536   -0.033889
     0.141545   -0.033754
     0.157244   -0.033509
     0.174763   -0.033175
     0.194128   -0.032759
     0.215165   -0.032287
     0.237538   -0.031797
     0.260918   -0.031330
     0.285142   -0.030906
     0.310054   -0.030508
     0.335426   -0.030114
     0.361070   -0.029708
     0.386893   -0.029282
     0.412836   -0.028836
     0.438852   -0.028371
     0.464902   -0.027889
     0.490961   -0.027388
     0.517013   -0.026866
     0.543062   -0.026319
     0.569126   -0.025747
     0.595217   -0.025155
     0.621305   -0.024550
     0.647343   -0.023929
     0.673318   -0.023287
     0.699230   -0.022622
     0.725058   -0.021932
     0.750759   -0.021214
     0.776272   -0.020466
     0.801540   -0.019681
     0.826510   -0.018854
     0.851072   -0.017992
     0.875010   -0.017109
     0.898068   -0.016219
     0.919997   -0.015343
     0.940489   -0.014525
     0.959215   -0.013808
     0.976021   -0.013220
     0.990965   -0.012764
     1.000000   -0.012519
